station,valid,tmpf,dwpf,sknt,drct,alti,p01i,skyc1
LAX,2026-05-25 14:53,62.00,53.00,3.00,null,29.98,0.00,FEW
LAX,2026-05-25 15:53,63.00,52.00,5.00,180.00,29.99,0.00,FEW
LAX,2026-05-25 16:53,66.00,52.00,9.00,240.00,29.99,0.00,FEW
LAX,2026-05-25 17:53,66.00,53.00,9.00,250.00,29.99,0.00,FEW
LAX,2026-05-25 18:53,68.00,53.00,8.00,230.00,29.97,0.00,FEW
LAX,2026-05-25 19:53,68.00,52.00,11.00,240.00,29.96,0.00,FEW
LAX,2026-05-25 20:53,68.00,53.00,13.00,250.00,29.94,0.00,FEW
LAX,2026-05-25 21:53,67.00,54.00,14.00,240.00,29.93,0.00,FEW
LAX,2026-05-25 22:53,67.00,53.00,14.00,260.00,29.91,0.00,FEW
LAX,2026-05-25 23:53,66.00,53.00,17.00,260.00,29.90,0.00,FEW
LAX,2026-05-26 00:53,65.00,52.00,15.00,240.00,29.89,0.00,FEW
LAX,2026-05-26 01:53,64.00,52.00,14.00,250.00,29.89,0.00,FEW
LAX,2026-05-26 02:53,62.00,53.00,10.00,240.00,29.89,0.00,FEW
LAX,2026-05-26 03:53,62.00,53.00,11.00,240.00,29.90,0.00,FEW
LAX,2026-05-26 04:53,61.00,54.00,10.00,230.00,29.91,0.00,CLR
LAX,2026-05-26 05:53,60.00,54.00,10.00,240.00,29.92,0.00,FEW
LAX,2026-05-26 06:53,60.00,54.00,9.00,240.00,29.90,0.00,FEW
LAX,2026-05-26 07:53,60.00,53.00,10.00,230.00,29.90,0.00,FEW
LAX,2026-05-26 08:53,60.00,54.00,8.00,240.00,29.90,0.00,FEW
LAX,2026-05-26 09:53,60.00,54.00,0.00,0.00,29.88,0.00,FEW
LAX,2026-05-26 10:53,61.00,55.00,0.00,0.00,29.87,0.00,FEW
LAX,2026-05-26 11:53,61.00,54.00,0.00,0.00,29.86,0.00,FEW
LAX,2026-05-26 12:53,61.00,54.00,0.00,0.00,29.87,0.00,SCT
LAX,2026-05-26 13:53,62.00,54.00,6.00,170.00,29.88,0.00,BKN
LAX,2026-05-26 14:53,62.00,53.00,9.00,210.00,29.88,0.00,SCT
LAX,2026-05-26 15:53,63.00,52.00,6.00,200.00,29.88,0.00,SCT
LAX,2026-05-26 16:53,63.00,52.00,10.00,220.00,29.89,0.00,BKN
LAX,2026-05-26 17:53,63.00,51.00,10.00,220.00,29.89,0.00,SCT
LAX,2026-05-26 18:53,64.00,50.00,10.00,240.00,29.89,0.00,SCT
LAX,2026-05-26 19:53,67.00,50.00,7.00,250.00,29.85,0.00,FEW
LAX,2026-05-26 20:53,68.00,51.00,11.00,240.00,29.84,0.00,FEW
LAX,2026-05-26 21:53,67.00,52.00,13.00,260.00,29.83,0.00,FEW
LAX,2026-05-26 22:53,66.00,53.00,16.00,270.00,29.81,0.00,FEW
LAX,2026-05-26 23:53,64.00,50.00,14.00,260.00,29.79,0.00,FEW
LAX,2026-05-27 00:53,64.00,53.00,15.00,250.00,29.79,0.00,FEW
LAX,2026-05-27 01:53,63.00,51.00,18.00,270.00,29.77,0.00,FEW
LAX,2026-05-27 02:53,61.00,51.00,17.00,260.00,29.78,0.00,FEW
LAX,2026-05-27 03:53,60.00,51.00,13.00,250.00,29.79,0.00,FEW
LAX,2026-05-27 04:53,60.00,51.00,10.00,240.00,29.79,0.00,FEW
LAX,2026-05-27 05:53,59.00,50.00,11.00,240.00,29.80,0.00,BKN
LAX,2026-05-27 06:53,59.00,50.00,12.00,250.00,29.80,0.00,BKN
LAX,2026-05-27 07:53,58.00,51.00,8.00,250.00,29.80,0.00,SCT
LAX,2026-05-27 08:53,58.00,50.00,8.00,240.00,29.80,0.00,FEW
LAX,2026-05-27 09:53,58.00,50.00,0.00,0.00,29.80,0.00,BKN
LAX,2026-05-27 10:53,58.00,50.00,4.00,350.00,29.79,0.00,BKN
LAX,2026-05-27 11:53,58.00,50.00,3.00,null,29.80,0.00,FEW
LAX,2026-05-27 12:53,58.00,50.00,0.00,0.00,29.81,0.00,FEW
LAX,2026-05-27 13:53,59.00,50.00,4.00,150.00,29.83,0.00,FEW
LAX,2026-05-27 14:53,60.00,50.00,6.00,150.00,29.84,0.00,FEW
LAX,2026-05-27 15:53,61.00,50.00,6.00,180.00,29.85,0.00,BKN
LAX,2026-05-27 16:53,64.00,50.00,10.00,250.00,29.85,0.00,BKN
LAX,2026-05-27 17:53,65.00,48.00,11.00,230.00,29.85,0.00,FEW
LAX,2026-05-27 18:53,65.00,49.00,13.00,240.00,29.86,0.00,FEW
LAX,2026-05-27 19:53,65.00,50.00,15.00,240.00,29.86,0.00,FEW
LAX,2026-05-27 20:53,64.00,51.00,17.00,250.00,29.85,0.00,SCT
LAX,2026-05-27 21:53,64.00,48.00,15.00,240.00,29.85,0.00,FEW
LAX,2026-05-27 22:53,65.00,49.00,12.00,250.00,29.85,0.00,FEW
LAX,2026-05-27 23:53,64.00,48.00,13.00,240.00,29.85,0.00,FEW
LAX,2026-05-28 00:53,64.00,49.00,11.00,250.00,29.85,0.00,FEW
LAX,2026-05-28 01:53,62.00,50.00,13.00,260.00,29.86,0.00,FEW
LAX,2026-05-28 02:53,60.00,50.00,11.00,250.00,29.89,0.00,FEW
LAX,2026-05-28 03:53,60.00,51.00,9.00,250.00,29.89,0.00,FEW
LAX,2026-05-28 04:53,59.00,48.00,10.00,260.00,29.92,0.00,FEW
LAX,2026-05-28 05:53,60.00,47.00,10.00,260.00,29.94,0.00,FEW
LAX,2026-05-28 06:53,59.00,48.00,9.00,270.00,29.94,0.00,FEW
LAX,2026-05-28 07:53,58.00,48.00,5.00,240.00,29.94,0.00,FEW
LAX,2026-05-28 08:53,58.00,47.00,3.00,10.00,29.91,0.00,FEW
LAX,2026-05-28 09:53,57.00,47.00,4.00,50.00,29.90,0.00,FEW
LAX,2026-05-28 10:53,58.00,46.00,0.00,0.00,29.92,0.00,FEW
LAX,2026-05-28 11:53,56.00,46.00,5.00,360.00,29.92,0.00,FEW
LAX,2026-05-28 12:53,57.00,46.00,4.00,null,29.91,0.00,FEW
LAX,2026-05-28 13:53,58.00,47.00,5.00,110.00,29.93,0.00,FEW
LAX,2026-05-28 14:53,60.00,48.00,5.00,90.00,29.94,0.00,FEW
LAX,2026-05-28 15:53,61.00,48.00,0.00,0.00,29.96,0.00,FEW
LAX,2026-05-28 16:53,62.00,47.00,5.00,280.00,29.97,0.00,FEW
LAX,2026-05-28 17:53,63.00,48.00,0.00,0.00,29.96,0.00,FEW
LAX,2026-05-28 18:53,64.00,47.00,8.00,220.00,29.97,0.00,FEW
LAX,2026-05-28 19:53,66.00,46.00,9.00,250.00,29.96,0.00,FEW
LAX,2026-05-28 20:53,68.00,45.00,8.00,240.00,29.95,0.00,FEW
LAX,2026-05-28 21:53,68.00,45.00,14.00,230.00,29.95,0.00,FEW
LAX,2026-05-28 22:53,67.00,45.00,16.00,260.00,29.94,0.00,FEW
LAX,2026-05-28 23:53,66.00,47.00,17.00,260.00,29.94,0.00,FEW
LAX,2026-05-29 00:53,63.00,50.00,15.00,260.00,29.93,0.00,FEW
LAX,2026-05-29 01:53,62.00,52.00,11.00,270.00,29.93,0.00,FEW
LAX,2026-05-29 02:53,61.00,52.00,13.00,260.00,29.95,0.00,SCT
LAX,2026-05-29 03:53,61.00,52.00,12.00,270.00,29.96,0.00,SCT
LAX,2026-05-29 04:53,61.00,52.00,10.00,260.00,29.97,0.00,BKN
LAX,2026-05-29 05:53,61.00,51.00,12.00,280.00,29.98,0.00,FEW
LAX,2026-05-29 06:53,61.00,52.00,10.00,260.00,29.97,0.00,BKN
LAX,2026-05-29 07:53,60.00,52.00,10.00,280.00,29.97,0.00,FEW
LAX,2026-05-29 08:53,59.00,54.00,7.00,250.00,29.95,0.00,FEW
LAX,2026-05-29 09:53,60.00,52.00,8.00,260.00,29.96,0.00,FEW
LAX,2026-05-29 10:53,60.00,52.00,7.00,280.00,29.96,0.00,FEW
LAX,2026-05-29 11:53,60.00,51.00,8.00,260.00,29.96,0.00,FEW
LAX,2026-05-29 12:53,59.00,52.00,8.00,280.00,29.97,0.00,FEW
LAX,2026-05-29 13:53,60.00,52.00,9.00,270.00,29.99,0.00,FEW
LAX,2026-05-29 14:53,61.00,51.00,6.00,260.00,30.00,0.00,FEW
LAX,2026-05-29 15:53,63.00,50.00,7.00,270.00,30.01,0.00,FEW
LAX,2026-05-29 16:53,66.00,49.00,9.00,250.00,30.01,0.00,FEW
LAX,2026-05-29 17:53,66.00,51.00,11.00,250.00,30.02,0.00,FEW
LAX,2026-05-29 18:53,66.00,50.00,14.00,270.00,30.03,0.00,FEW
LAX,2026-05-29 19:53,67.00,52.00,16.00,270.00,30.03,0.00,FEW
LAX,2026-05-29 20:53,66.00,54.00,16.00,260.00,30.02,0.00,FEW
LAX,2026-05-29 21:53,67.00,54.00,16.00,250.00,30.02,0.00,FEW
LAX,2026-05-29 22:53,67.00,55.00,15.00,250.00,30.01,0.00,FEW
LAX,2026-05-29 23:53,66.00,54.00,13.00,250.00,30.00,0.00,FEW
LAX,2026-05-30 00:53,65.00,55.00,15.00,240.00,30.00,0.00,FEW
LAX,2026-05-30 01:53,63.00,55.00,13.00,250.00,30.00,0.00,FEW
LAX,2026-05-30 02:53,62.00,56.00,8.00,250.00,30.01,0.00,FEW
LAX,2026-05-30 03:53,62.00,55.00,8.00,260.00,30.02,0.00,FEW
LAX,2026-05-30 04:53,61.00,55.00,6.00,240.00,30.02,0.00,CLR
LAX,2026-05-30 05:53,62.00,55.00,7.00,230.00,30.03,0.00,CLR
LAX,2026-05-30 06:53,61.00,55.00,3.00,220.00,30.02,0.00,CLR
LAX,2026-05-30 07:53,61.00,55.00,4.00,250.00,30.01,0.00,FEW
LAX,2026-05-30 08:53,60.00,55.00,0.00,0.00,30.01,0.00,SCT
LAX,2026-05-30 09:53,61.00,56.00,0.00,0.00,30.01,0.00,BKN
LAX,2026-05-30 10:53,62.00,56.00,0.00,0.00,30.00,0.00,BKN
LAX,2026-05-30 11:53,61.00,56.00,3.00,340.00,30.01,0.00,BKN
LAX,2026-05-30 12:53,61.00,55.00,4.00,350.00,30.02,0.00,BKN
LAX,2026-05-30 13:53,62.00,55.00,4.00,360.00,30.02,0.00,SCT
LAX,2026-05-30 14:53,63.00,55.00,3.00,null,30.03,0.00,FEW
LAX,2026-05-30 15:53,66.00,55.00,0.00,0.00,30.04,0.00,FEW
LAX,2026-05-30 16:53,68.00,56.00,3.00,null,30.03,0.00,FEW
LAX,2026-05-30 17:53,69.00,54.00,10.00,250.00,30.02,0.00,CLR
LAX,2026-05-30 18:53,69.00,54.00,12.00,240.00,30.01,0.00,CLR
LAX,2026-05-30 19:53,69.00,54.00,13.00,260.00,30.01,0.00,FEW
LAX,2026-05-30 20:53,69.00,57.00,16.00,250.00,30.00,0.00,FEW
LAX,2026-05-30 21:53,68.00,56.00,12.00,260.00,29.98,0.00,FEW
LAX,2026-05-30 22:53,68.00,56.00,12.00,260.00,29.97,0.00,FEW
LAX,2026-05-30 23:53,67.00,56.00,13.00,250.00,29.95,0.00,FEW
LAX,2026-05-31 00:53,66.00,57.00,9.00,240.00,29.94,0.00,FEW
LAX,2026-05-31 01:53,66.00,56.00,7.00,220.00,29.93,0.00,FEW
LAX,2026-05-31 02:53,63.00,56.00,6.00,230.00,29.93,0.00,CLR
LAX,2026-05-31 03:53,63.00,58.00,4.00,240.00,29.94,0.00,CLR
LAX,2026-05-31 04:53,63.00,57.00,3.00,190.00,29.94,0.00,CLR
LAX,2026-05-31 05:53,62.00,58.00,3.00,null,29.95,0.00,CLR
LAX,2026-05-31 06:53,63.00,58.00,0.00,0.00,29.94,0.00,CLR
LAX,2026-05-31 07:53,62.00,58.00,4.00,260.00,29.93,0.00,SCT
LAX,2026-05-31 08:53,62.00,58.00,4.00,null,29.92,0.00,FEW
LAX,2026-05-31 09:53,61.00,58.00,3.00,340.00,29.91,0.00,FEW
LAX,2026-05-31 10:53,61.00,56.00,3.00,10.00,29.91,0.00,FEW
LAX,2026-05-31 11:53,60.00,56.00,0.00,0.00,29.90,0.00,FEW
LAX,2026-05-31 12:53,60.00,56.00,3.00,120.00,29.90,0.00,CLR
LAX,2026-05-31 13:53,62.00,57.00,4.00,110.00,29.92,0.00,FEW
LAX,2026-05-31 14:53,63.00,58.00,6.00,120.00,29.93,0.00,SCT
LAX,2026-05-31 15:53,66.00,58.00,0.00,0.00,29.94,0.00,FEW
LAX,2026-05-31 16:53,69.00,56.00,3.00,null,29.94,0.00,FEW
LAX,2026-05-31 17:53,69.00,58.00,9.00,240.00,29.94,0.00,CLR
LAX,2026-05-31 18:53,70.00,58.00,10.00,270.00,29.94,0.00,CLR
LAX,2026-05-31 19:53,70.00,58.00,11.00,270.00,29.93,0.00,CLR
LAX,2026-05-31 20:53,71.00,58.00,12.00,260.00,29.92,0.00,CLR
LAX,2026-05-31 21:53,70.00,58.00,11.00,270.00,29.92,0.00,CLR
LAX,2026-05-31 22:53,70.00,59.00,10.00,260.00,29.89,0.00,CLR
LAX,2026-05-31 23:53,69.00,59.00,11.00,270.00,29.88,0.00,CLR
LAX,2026-06-01 00:53,68.00,60.00,10.00,260.00,29.87,0.00,CLR
LAX,2026-06-01 01:53,66.00,59.00,9.00,250.00,29.86,0.00,FEW
LAX,2026-06-01 02:53,64.00,58.00,6.00,250.00,29.86,0.00,CLR
LAX,2026-06-01 03:53,63.00,57.00,7.00,220.00,29.87,0.00,CLR
LAX,2026-06-01 04:53,63.00,59.00,7.00,200.00,29.90,0.00,FEW
LAX,2026-06-01 05:53,63.00,60.00,0.00,0.00,29.90,0.00,FEW
LAX,2026-06-01 06:53,63.00,59.00,4.00,190.00,29.90,0.00,FEW
LAX,2026-06-01 07:53,63.00,58.00,7.00,220.00,29.90,0.00,FEW
LAX,2026-06-01 08:53,62.00,58.00,3.00,260.00,29.91,0.00,FEW
LAX,2026-06-01 09:53,62.00,59.00,3.00,250.00,29.91,0.00,FEW
LAX,2026-06-01 10:53,62.00,58.00,3.00,170.00,29.92,0.00,FEW
LAX,2026-06-01 11:53,62.00,57.00,3.00,90.00,29.93,0.00,FEW
LAX,2026-06-01 12:53,63.00,57.00,7.00,120.00,29.93,0.00,FEW
LAX,2026-06-01 13:53,63.00,56.00,7.00,110.00,29.94,0.00,FEW
LAX,2026-06-01 14:53,65.00,57.00,5.00,70.00,29.95,0.00,FEW
LAX,2026-06-01 15:53,66.00,57.00,6.00,120.00,29.96,0.00,FEW
LAX,2026-06-01 16:53,68.00,56.00,0.00,0.00,29.96,0.00,FEW
LAX,2026-06-01 17:53,71.00,55.00,6.00,140.00,29.96,0.00,FEW
LAX,2026-06-01 18:53,71.00,57.00,11.00,250.00,29.96,0.00,FEW
LAX,2026-06-01 19:53,71.00,56.00,12.00,220.00,29.96,0.00,FEW
LAX,2026-06-01 20:53,71.00,56.00,10.00,250.00,29.94,0.00,FEW
LAX,2026-06-01 21:53,70.00,57.00,11.00,250.00,29.95,0.00,CLR
LAX,2026-06-01 22:53,70.00,56.00,13.00,250.00,29.94,0.00,CLR
LAX,2026-06-01 23:53,68.00,56.00,13.00,260.00,29.94,0.00,CLR
LAX,2026-06-02 00:53,67.00,56.00,10.00,260.00,29.94,0.00,CLR
LAX,2026-06-02 01:53,65.00,57.00,10.00,250.00,29.94,0.00,FEW
LAX,2026-06-02 02:53,64.00,57.00,8.00,280.00,29.96,0.00,FEW
LAX,2026-06-02 03:53,62.00,57.00,8.00,270.00,29.98,0.00,FEW
LAX,2026-06-02 04:53,62.00,57.00,7.00,270.00,30.00,0.00,FEW
LAX,2026-06-02 05:53,61.00,57.00,5.00,240.00,30.01,0.00,SCT
LAX,2026-06-02 06:53,61.00,57.00,3.00,240.00,30.01,0.00,BKN
LAX,2026-06-02 07:53,62.00,57.00,3.00,220.00,30.01,0.00,FEW
LAX,2026-06-02 08:53,62.00,57.00,3.00,null,30.00,0.00,FEW
LAX,2026-06-02 09:53,62.00,57.00,0.00,0.00,29.99,0.00,FEW
LAX,2026-06-02 10:53,63.00,56.00,3.00,80.00,29.99,0.00,FEW
LAX,2026-06-02 11:53,62.00,57.00,5.00,290.00,29.98,0.00,FEW
LAX,2026-06-02 12:53,62.00,57.00,4.00,330.00,29.98,0.00,FEW
LAX,2026-06-02 13:53,63.00,57.00,4.00,310.00,29.98,0.00,FEW
LAX,2026-06-02 14:53,63.00,57.00,3.00,null,30.00,0.00,OVC
LAX,2026-06-02 15:53,63.00,56.00,7.00,240.00,30.02,0.00,FEW
LAX,2026-06-02 16:53,63.00,56.00,8.00,250.00,30.04,0.00,OVC
LAX,2026-06-02 17:53,65.00,55.00,8.00,250.00,30.05,0.00,OVC
LAX,2026-06-02 18:53,67.00,55.00,8.00,260.00,30.05,0.00,BKN
LAX,2026-06-02 19:53,68.00,54.00,6.00,250.00,30.03,0.00,FEW
LAX,2026-06-02 20:53,69.00,55.00,11.00,250.00,30.02,0.00,FEW
LAX,2026-06-02 21:53,69.00,55.00,12.00,240.00,30.00,0.00,FEW
LAX,2026-06-02 22:53,68.00,55.00,15.00,270.00,29.98,0.00,FEW
LAX,2026-06-02 23:53,67.00,56.00,15.00,260.00,29.97,0.00,FEW
LAX,2026-06-03 00:53,65.00,57.00,16.00,260.00,29.96,0.00,FEW
LAX,2026-06-03 01:53,64.00,57.00,16.00,260.00,29.96,0.00,FEW
LAX,2026-06-03 02:53,62.00,58.00,12.00,250.00,29.97,0.00,FEW
LAX,2026-06-03 03:53,62.00,57.00,11.00,230.00,29.99,0.00,BKN
LAX,2026-06-03 04:53,61.00,57.00,7.00,270.00,30.01,0.00,OVC
LAX,2026-06-03 05:53,61.00,57.00,6.00,270.00,30.03,0.00,OVC
LAX,2026-06-03 06:53,61.00,56.00,6.00,270.00,30.02,0.00,OVC
LAX,2026-06-03 07:53,61.00,56.00,3.00,250.00,30.01,0.00,BKN
LAX,2026-06-03 08:53,61.00,56.00,0.00,0.00,29.99,0.00,BKN
LAX,2026-06-03 09:53,61.00,56.00,3.00,250.00,29.98,0.00,OVC
LAX,2026-06-03 10:53,61.00,56.00,4.00,280.00,29.98,0.00,OVC
LAX,2026-06-03 11:53,61.00,55.00,0.00,0.00,29.96,0.00,OVC
LAX,2026-06-03 12:53,61.00,55.00,0.00,0.00,29.97,0.00,OVC
LAX,2026-06-03 13:53,62.00,55.00,0.00,0.00,29.99,0.00,OVC
LAX,2026-06-03 14:53,63.00,55.00,5.00,250.00,29.99,0.00,OVC
LAX,2026-06-03 15:53,63.00,55.00,4.00,240.00,30.00,0.00,BKN
LAX,2026-06-03 16:53,65.00,55.00,7.00,250.00,30.00,0.00,SCT
LAX,2026-06-03 17:53,67.00,56.00,9.00,280.00,29.99,0.00,FEW
LAX,2026-06-03 18:53,67.00,55.00,10.00,260.00,30.00,0.00,FEW
LAX,2026-06-03 19:53,67.00,55.00,9.00,260.00,29.99,0.00,FEW
LAX,2026-06-03 20:53,68.00,56.00,11.00,250.00,29.96,0.00,FEW
LAX,2026-06-03 21:53,67.00,56.00,12.00,260.00,29.94,0.00,FEW
LAX,2026-06-03 22:53,67.00,55.00,12.00,240.00,29.92,0.00,FEW
LAX,2026-06-03 23:53,67.00,56.00,11.00,250.00,29.90,0.00,FEW
LAX,2026-06-04 00:53,65.00,57.00,12.00,260.00,29.90,0.00,FEW
LAX,2026-06-04 01:53,64.00,57.00,9.00,250.00,29.90,0.00,FEW
LAX,2026-06-04 02:53,62.00,57.00,8.00,260.00,29.90,0.00,BKN
LAX,2026-06-04 03:53,61.00,57.00,5.00,270.00,29.91,0.00,BKN
LAX,2026-06-04 04:53,61.00,57.00,0.00,0.00,29.92,0.00,SCT
LAX,2026-06-04 05:53,61.00,57.00,0.00,0.00,29.92,0.00,FEW
LAX,2026-06-04 06:53,61.00,58.00,4.00,230.00,29.91,0.00,FEW
LAX,2026-06-04 07:53,62.00,58.00,3.00,80.00,29.90,0.00,FEW
LAX,2026-06-04 08:53,63.00,58.00,7.00,130.00,29.89,0.00,FEW
LAX,2026-06-04 09:53,63.00,58.00,0.00,0.00,29.88,0.00,FEW
LAX,2026-06-04 10:53,63.00,58.00,5.00,null,29.87,0.00,FEW
LAX,2026-06-04 11:53,63.00,58.00,3.00,null,29.87,0.00,FEW
LAX,2026-06-04 12:53,62.00,58.00,3.00,150.00,29.87,0.00,FEW
LAX,2026-06-04 13:53,63.00,58.00,0.00,0.00,29.87,0.00,FEW
LAX,2026-06-04 14:53,64.00,58.00,3.00,100.00,29.89,0.00,FEW
LAX,2026-06-04 15:53,65.00,59.00,4.00,null,29.90,0.00,FEW
LAX,2026-06-04 16:53,65.00,59.00,3.00,null,29.91,0.00,SCT
LAX,2026-06-04 17:53,66.00,59.00,8.00,270.00,29.91,0.00,FEW
LAX,2026-06-04 18:53,70.00,59.00,7.00,260.00,29.91,0.00,FEW
LAX,2026-06-04 19:53,70.00,59.00,7.00,270.00,29.90,0.00,FEW
LAX,2026-06-04 20:53,71.00,59.00,8.00,240.00,29.90,0.00,FEW
LAX,2026-06-04 21:53,71.00,59.00,10.00,250.00,29.89,0.00,FEW
LAX,2026-06-04 22:53,71.00,59.00,11.00,260.00,29.88,0.00,SCT
LAX,2026-06-04 23:53,69.00,59.00,12.00,260.00,29.88,0.00,BKN
LAX,2026-06-05 00:53,66.00,59.00,12.00,250.00,29.87,0.00,SCT
LAX,2026-06-05 01:53,66.00,59.00,8.00,240.00,29.87,0.00,SCT
LAX,2026-06-05 02:53,64.00,59.00,9.00,260.00,29.88,0.00,OVC
LAX,2026-06-05 03:53,64.00,59.00,7.00,240.00,29.89,0.00,OVC
LAX,2026-06-05 04:53,64.00,59.00,5.00,250.00,29.90,0.00,SCT
LAX,2026-06-05 05:53,64.00,59.00,3.00,240.00,29.90,0.00,FEW
LAX,2026-06-05 06:53,64.00,59.00,3.00,170.00,29.89,0.00,FEW
LAX,2026-06-05 07:53,64.00,59.00,0.00,0.00,29.88,0.00,FEW
LAX,2026-06-05 08:53,64.00,59.00,3.00,280.00,29.87,0.00,FEW
LAX,2026-06-05 09:53,65.00,59.00,0.00,0.00,29.85,0.00,FEW
LAX,2026-06-05 10:53,64.00,59.00,0.00,0.00,29.85,0.00,FEW
LAX,2026-06-05 11:53,64.00,59.00,0.00,0.00,29.84,0.00,FEW
LAX,2026-06-05 12:53,64.00,60.00,4.00,100.00,29.84,0.00,FEW
LAX,2026-06-05 13:53,65.00,59.00,3.00,null,29.85,0.00,FEW
LAX,2026-06-05 14:53,65.00,60.00,5.00,250.00,29.86,0.00,FEW
LAX,2026-06-05 15:53,64.00,60.00,8.00,250.00,29.87,0.00,OVC
LAX,2026-06-05 16:53,64.00,59.00,6.00,230.00,29.88,0.00,FEW
LAX,2026-06-05 17:53,64.00,59.00,5.00,270.00,29.88,0.00,SCT
LAX,2026-06-05 18:53,67.00,59.00,9.00,250.00,29.89,0.00,BKN
LAX,2026-06-05 19:53,68.00,59.00,9.00,260.00,29.88,0.00,FEW
LAX,2026-06-05 20:53,68.00,59.00,9.00,270.00,29.87,0.00,FEW
LAX,2026-06-05 21:53,69.00,60.00,10.00,260.00,29.86,0.00,FEW
LAX,2026-06-05 22:53,70.00,59.00,12.00,250.00,29.86,0.00,SCT
LAX,2026-06-05 23:53,69.00,59.00,10.00,230.00,29.85,0.00,FEW
LAX,2026-06-06 00:53,68.00,59.00,10.00,260.00,29.84,0.00,SCT
LAX,2026-06-06 01:53,66.00,59.00,6.00,260.00,29.84,0.00,BKN
LAX,2026-06-06 02:53,65.00,59.00,7.00,260.00,29.85,0.00,OVC
LAX,2026-06-06 03:53,65.00,59.00,6.00,250.00,29.85,0.00,OVC
LAX,2026-06-06 04:53,65.00,59.00,5.00,300.00,29.86,0.00,OVC
LAX,2026-06-06 05:53,65.00,59.00,5.00,270.00,29.87,0.00,OVC
LAX,2026-06-06 06:53,65.00,59.00,0.00,0.00,29.86,0.00,OVC
LAX,2026-06-06 07:53,66.00,58.00,7.00,110.00,29.85,0.00,BKN
LAX,2026-06-06 08:53,65.00,58.00,5.00,120.00,29.84,0.00,BKN
LAX,2026-06-06 09:53,65.00,58.00,3.00,180.00,29.84,0.00,BKN
LAX,2026-06-06 10:53,65.00,57.00,5.00,160.00,29.84,0.00,SCT
LAX,2026-06-06 11:53,65.00,57.00,6.00,160.00,29.83,0.00,OVC
LAX,2026-06-06 12:53,65.00,57.00,5.00,180.00,29.85,0.00,FEW
LAX,2026-06-06 13:53,65.00,57.00,4.00,160.00,29.86,0.00,SCT
LAX,2026-06-06 14:53,65.00,57.00,0.00,0.00,29.86,0.00,FEW
LAX,2026-06-06 15:53,66.00,57.00,4.00,null,29.87,0.00,FEW
LAX,2026-06-06 16:53,67.00,57.00,5.00,180.00,29.88,0.00,FEW
LAX,2026-06-06 17:53,69.00,57.00,4.00,190.00,29.88,0.00,OVC
LAX,2026-06-06 18:53,70.00,58.00,6.00,190.00,29.88,0.00,BKN
LAX,2026-06-06 19:53,71.00,57.00,10.00,250.00,29.87,0.00,SCT
LAX,2026-06-06 20:53,71.00,57.00,9.00,250.00,29.86,0.00,SCT
LAX,2026-06-06 21:53,71.00,57.00,11.00,240.00,29.85,0.00,FEW
LAX,2026-06-06 22:53,71.00,57.00,12.00,250.00,29.84,0.00,FEW
LAX,2026-06-06 23:53,69.00,59.00,10.00,260.00,29.83,0.00,FEW
LAX,2026-06-07 00:53,69.00,58.00,12.00,260.00,29.83,0.00,FEW
LAX,2026-06-07 01:53,66.00,58.00,12.00,260.00,29.83,0.00,FEW
LAX,2026-06-07 02:53,64.00,58.00,11.00,260.00,29.83,0.00,FEW
LAX,2026-06-07 03:53,64.00,58.00,10.00,290.00,29.84,0.00,FEW
LAX,2026-06-07 04:53,63.00,58.00,9.00,270.00,29.86,0.00,FEW
LAX,2026-06-07 05:53,64.00,57.00,6.00,290.00,29.86,0.00,FEW
LAX,2026-06-07 06:53,63.00,57.00,4.00,300.00,29.85,0.00,FEW
LAX,2026-06-07 07:53,63.00,57.00,6.00,270.00,29.84,0.00,FEW
LAX,2026-06-07 08:53,64.00,57.00,5.00,290.00,29.83,0.00,FEW
LAX,2026-06-07 09:53,64.00,57.00,0.00,0.00,29.83,0.00,OVC
LAX,2026-06-07 10:53,64.00,57.00,4.00,240.00,29.83,0.00,FEW
LAX,2026-06-07 11:53,64.00,57.00,4.00,270.00,29.82,0.00,OVC
LAX,2026-06-07 12:53,64.00,58.00,0.00,0.00,29.82,0.00,FEW
LAX,2026-06-07 13:53,65.00,57.00,0.00,0.00,29.83,0.00,SCT
LAX,2026-06-07 14:53,66.00,56.00,4.00,220.00,29.83,0.00,FEW
LAX,2026-06-07 15:53,66.00,57.00,6.00,230.00,29.84,0.00,FEW
LAX,2026-06-07 16:53,67.00,56.00,9.00,250.00,29.84,0.00,FEW
LAX,2026-06-07 17:53,69.00,54.00,9.00,250.00,29.85,0.00,FEW
LAX,2026-06-07 18:53,71.00,56.00,9.00,250.00,29.84,0.00,FEW
LAX,2026-06-07 19:53,70.00,55.00,9.00,230.00,29.83,0.00,FEW
LAX,2026-06-07 20:53,71.00,56.00,11.00,250.00,29.83,0.00,FEW
LAX,2026-06-07 21:53,70.00,55.00,15.00,260.00,29.83,0.00,FEW
LAX,2026-06-07 22:53,70.00,56.00,14.00,260.00,29.82,0.00,FEW
LAX,2026-06-07 23:53,68.00,56.00,14.00,250.00,29.81,0.00,FEW
LAX,2026-06-08 00:53,67.00,56.00,11.00,250.00,29.81,0.00,FEW
LAX,2026-06-08 01:53,65.00,56.00,12.00,250.00,29.82,0.00,FEW
LAX,2026-06-08 02:53,63.00,56.00,10.00,270.00,29.83,0.00,FEW
